sale_id,date_key,store_id,product_id,quantity,unit_price,discount_pct,revenue
46598,20251203,S003,P0015,6,66.82,0.0,400.92
46599,20251204,S003,P0015,7,66.82,0.0,467.74
46600,20251205,S003,P0015,8,66.82,0.0,534.56
46601,20251206,S003,P0015,7,66.82,0.0,467.74
46602,20251207,S003,P0015,8,66.82,0.0,534.56
46603,20251208,S003,P0015,9,66.82,0.0,601.38
46604,20251209,S003,P0015,4,66.82,0.0,267.28
46605,20251210,S003,P0015,9,66.82,0.0,601.38
46606,20251211,S003,P0015,7,66.82,0.0,467.74
46607,20251212,S003,P0015,14,66.82,0.0,935.48
46608,20251213,S003,P0015,9,66.82,0.0,601.38
46609,20251214,S003,P0015,7,66.82,0.0,467.74
46610,20251215,S003,P0015,8,66.82,0.0,534.56
46611,20251216,S003,P0015,4,66.82,0.0,267.28
46612,20251217,S003,P0015,14,66.82,0.0,935.48
46613,20251218,S003,P0015,5,66.82,0.0,334.1
46614,20251219,S003,P0015,13,66.82,0.0,868.66
46615,20251220,S003,P0015,16,66.82,0.0,1069.12
46616,20251221,S003,P0015,13,66.82,0.0,868.66
46617,20251222,S003,P0015,14,66.82,0.12,823.22
46618,20251223,S003,P0015,13,66.82,0.0,868.66
46619,20251224,S003,P0015,7,66.82,0.0,467.74
46620,20251225,S003,P0015,10,66.82,0.0,668.2
46621,20251226,S003,P0015,11,66.82,0.21,580.67
46622,20251227,S003,P0015,8,66.82,0.0,534.56
46623,20251228,S003,P0015,11,66.82,0.0,735.02
46624,20251229,S003,P0015,6,66.82,0.0,400.92
46625,20251230,S003,P0015,10,66.82,0.0,668.2
46626,20251231,S003,P0015,8,66.82,0.0,534.56
46627,20260101,S003,P0015,4,66.82,0.0,267.28
46628,20260102,S003,P0015,7,66.82,0.0,467.74
46629,20260103,S003,P0015,6,66.82,0.0,400.92
46630,20260104,S003,P0015,4,66.82,0.0,267.28
46631,20260105,S003,P0015,3,66.82,0.0,200.46
46632,20260106,S003,P0015,6,66.82,0.0,400.92
46633,20260107,S003,P0015,5,66.82,0.0,334.1
46634,20260108,S003,P0015,8,66.82,0.0,534.56
46635,20260109,S003,P0015,7,66.82,0.0,467.74
46636,20260110,S003,P0015,4,66.82,0.0,267.28
46637,20260111,S003,P0015,6,66.82,0.0,400.92
46638,20260112,S003,P0015,5,66.82,0.0,334.1
46639,20260113,S003,P0015,4,66.82,0.0,267.28
46640,20260114,S003,P0015,7,66.82,0.0,467.74
46641,20260115,S003,P0015,4,66.82,0.0,267.28
46642,20260116,S003,P0015,4,66.82,0.0,267.28
46643,20260117,S003,P0015,1,66.82,0.0,66.82
46644,20260118,S003,P0015,5,66.82,0.0,334.1
46645,20260119,S003,P0015,4,66.82,0.0,267.28
46646,20260120,S003,P0015,6,66.82,0.0,400.92
46647,20260121,S003,P0015,2,66.82,0.0,133.64
46648,20260122,S003,P0015,3,66.82,0.0,200.46
46649,20260123,S003,P0015,8,66.82,0.0,534.56
46650,20260124,S003,P0015,6,66.82,0.0,400.92
46651,20260125,S003,P0015,13,66.82,0.0,868.66
46652,20260126,S003,P0015,4,66.82,0.0,267.28
46653,20260127,S003,P0015,2,66.82,0.0,133.64
46654,20260128,S003,P0015,4,66.82,0.0,267.28
46655,20260129,S003,P0015,6,66.82,0.0,400.92
46656,20260130,S003,P0015,8,66.82,0.0,534.56
46657,20260131,S003,P0015,5,66.82,0.0,334.1
46658,20260201,S003,P0015,5,66.82,0.0,334.1
46659,20260202,S003,P0015,2,66.82,0.0,133.64
46660,20260203,S003,P0015,8,66.82,0.0,534.56
46661,20260204,S003,P0015,2,66.82,0.0,133.64
46662,20260205,S003,P0015,5,66.82,0.0,334.1
46663,20260206,S003,P0015,6,66.82,0.0,400.92
46664,20260207,S003,P0015,4,66.82,0.0,267.28
46665,20260208,S003,P0015,3,66.82,0.16,168.39
46666,20260209,S003,P0015,7,66.82,0.0,467.74
46667,20260210,S003,P0015,5,66.82,0.0,334.1
46668,20260211,S003,P0015,6,66.82,0.0,400.92
46669,20260212,S003,P0015,5,66.82,0.0,334.1
46670,20260213,S003,P0015,3,66.82,0.0,200.46
46671,20260214,S003,P0015,4,66.82,0.0,267.28
46672,20260215,S003,P0015,13,66.82,0.0,868.66
46673,20260216,S003,P0015,5,66.82,0.0,334.1
46674,20260217,S003,P0015,3,66.82,0.0,200.46
46675,20260218,S003,P0015,4,66.82,0.0,267.28
46676,20260219,S003,P0015,7,66.82,0.0,467.74
46677,20260220,S003,P0015,2,66.82,0.0,133.64
46678,20260221,S003,P0015,8,66.82,0.0,534.56
46679,20260222,S003,P0015,4,66.82,0.0,267.28
46680,20260223,S003,P0015,2,66.82,0.0,133.64
46681,20260224,S003,P0015,3,66.82,0.0,200.46
46682,20260225,S003,P0015,1,66.82,0.0,66.82
46683,20260226,S003,P0015,5,66.82,0.0,334.1
46684,20260227,S003,P0015,6,66.82,0.0,400.92
46685,20260228,S003,P0015,7,66.82,0.0,467.74
46686,20260301,S003,P0015,4,66.82,0.0,267.28
46687,20260302,S003,P0015,2,66.82,0.0,133.64
46688,20260303,S003,P0015,3,66.82,0.0,200.46
46689,20260304,S003,P0015,2,66.82,0.0,133.64
46690,20260305,S003,P0015,5,66.82,0.0,334.1
46691,20260306,S003,P0015,5,66.82,0.0,334.1
46692,20260307,S003,P0015,9,66.82,0.27,439.01
46693,20260308,S003,P0015,5,66.82,0.0,334.1
46694,20260309,S003,P0015,9,66.82,0.0,601.38
46695,20260310,S003,P0015,5,66.82,0.0,334.1
46696,20260311,S003,P0015,2,66.82,0.18,109.58
46697,20260312,S003,P0015,7,66.82,0.0,467.74
46698,20260313,S003,P0015,7,66.82,0.0,467.74
46699,20260314,S003,P0015,5,66.82,0.0,334.1
46700,20260315,S003,P0015,9,66.82,0.0,601.38
46701,20260316,S003,P0015,8,66.82,0.0,534.56
46702,20260317,S003,P0015,8,66.82,0.0,534.56
46703,20260318,S003,P0015,8,66.82,0.0,534.56
46704,20260319,S003,P0015,4,66.82,0.13,232.53
46705,20260320,S003,P0015,5,66.82,0.0,334.1
46706,20260321,S003,P0015,10,66.82,0.0,668.2
46707,20260322,S003,P0015,9,66.82,0.28,432.99
46708,20260323,S003,P0015,5,66.82,0.0,334.1
46709,20260324,S003,P0015,4,66.82,0.0,267.28
46710,20260325,S003,P0015,9,66.82,0.0,601.38
46711,20260326,S003,P0015,10,66.82,0.0,668.2
46712,20260327,S003,P0015,9,66.82,0.0,601.38
46713,20260328,S003,P0015,10,66.82,0.0,668.2
46714,20260329,S003,P0015,8,66.82,0.0,534.56
46715,20260330,S003,P0015,11,66.82,0.0,735.02
46716,20260331,S003,P0015,4,66.82,0.0,267.28
46717,20260401,S003,P0015,5,66.82,0.0,334.1
46718,20260402,S003,P0015,1,66.82,0.0,66.82
46719,20260403,S003,P0015,10,66.82,0.0,668.2
46720,20260404,S003,P0015,5,66.82,0.0,334.1
46721,20260405,S003,P0015,3,66.82,0.18,164.38
46722,20260406,S003,P0015,3,66.82,0.0,200.46
46723,20260407,S003,P0015,5,66.82,0.27,243.89
46724,20260408,S003,P0015,1,66.82,0.0,66.82
46725,20260409,S003,P0015,2,66.82,0.0,133.64
46726,20260410,S003,P0015,11,66.82,0.0,735.02
46727,20260411,S003,P0015,6,66.82,0.0,400.92
46728,20260412,S003,P0015,5,66.82,0.0,334.1
46729,20260413,S003,P0015,5,66.82,0.22,260.6
46730,20260414,S003,P0015,3,66.82,0.0,200.46
46731,20260415,S003,P0015,2,66.82,0.27,97.56
46732,20260416,S003,P0015,5,66.82,0.0,334.1
46733,20260417,S003,P0015,6,66.82,0.0,400.92
46734,20260418,S003,P0015,7,66.82,0.0,467.74
46735,20260419,S003,P0015,6,66.82,0.0,400.92
46736,20260420,S003,P0015,3,66.82,0.0,200.46
46737,20260421,S003,P0015,5,66.82,0.0,334.1
46738,20260422,S003,P0015,9,66.82,0.0,601.38
46739,20260423,S003,P0015,9,66.82,0.0,601.38
46740,20260424,S003,P0015,5,66.82,0.0,334.1
46741,20260425,S003,P0015,5,66.82,0.0,334.1
46742,20260426,S003,P0015,7,66.82,0.0,467.74
46743,20260427,S003,P0015,9,66.82,0.0,601.38
46744,20260428,S003,P0015,7,66.82,0.0,467.74
46745,20260429,S003,P0015,4,66.82,0.0,267.28
46746,20260430,S003,P0015,10,66.82,0.0,668.2
46747,20260501,S003,P0015,12,66.82,0.0,801.84
46748,20260502,S003,P0015,3,66.82,0.0,200.46
46749,20260503,S003,P0015,6,66.82,0.0,400.92
46750,20260504,S003,P0015,7,66.82,0.0,467.74
46751,20260505,S003,P0015,6,66.82,0.0,400.92
46752,20260506,S003,P0015,5,66.82,0.0,334.1
46753,20260507,S003,P0015,6,66.82,0.0,400.92
46754,20260508,S003,P0015,5,66.82,0.0,334.1
46755,20260509,S003,P0015,9,66.82,0.0,601.38
46756,20260510,S003,P0015,7,66.82,0.0,467.74
46757,20260511,S003,P0015,7,66.82,0.0,467.74
46758,20260512,S003,P0015,5,66.82,0.0,334.1
46759,20260513,S003,P0015,3,66.82,0.0,200.46
46760,20260514,S003,P0015,6,66.82,0.0,400.92
46761,20260515,S003,P0015,9,66.82,0.0,601.38
46762,20260516,S003,P0015,9,66.82,0.0,601.38
46763,20260517,S003,P0015,8,66.82,0.0,534.56
46764,20260518,S003,P0015,4,66.82,0.0,267.28
46765,20260519,S003,P0015,6,66.82,0.0,400.92
46766,20260520,S003,P0015,7,66.82,0.0,467.74
46767,20260521,S003,P0015,8,66.82,0.0,534.56
46768,20260522,S003,P0015,14,66.82,0.0,935.48
46769,20260523,S003,P0015,5,66.82,0.0,334.1
46770,20260524,S003,P0015,3,66.82,0.0,200.46
46771,20260525,S003,P0015,7,66.82,0.0,467.74
46772,20260526,S003,P0015,5,66.82,0.0,334.1
46773,20260527,S003,P0015,7,66.82,0.0,467.74
46774,20260528,S003,P0015,6,66.82,0.0,400.92
46775,20260529,S003,P0015,9,66.82,0.0,601.38
46776,20260530,S003,P0015,4,66.82,0.0,267.28
46777,20260531,S003,P0015,3,66.82,0.0,200.46
46778,20260601,S003,P0015,4,66.82,0.0,267.28
46779,20260602,S003,P0015,1,66.82,0.0,66.82
46780,20260603,S003,P0015,4,66.82,0.0,267.28
46781,20260604,S003,P0015,10,66.82,0.0,668.2
46782,20260605,S003,P0015,11,66.82,0.0,735.02
46783,20260606,S003,P0015,7,66.82,0.0,467.74
46784,20260607,S003,P0015,4,66.82,0.0,267.28
46785,20260608,S003,P0015,10,66.82,0.0,668.2
46786,20260609,S003,P0015,4,66.82,0.0,267.28
46787,20260610,S003,P0015,4,66.82,0.0,267.28
46788,20260611,S003,P0015,2,66.82,0.0,133.64
46789,20260612,S003,P0015,7,66.82,0.0,467.74
46790,20260613,S003,P0015,5,66.82,0.0,334.1
46791,20260614,S003,P0015,7,66.82,0.0,467.74
46792,20260615,S003,P0015,5,66.82,0.0,334.1
46793,20260616,S003,P0015,8,66.82,0.0,534.56
46794,20260617,S003,P0015,1,66.82,0.0,66.82
46795,20260618,S003,P0015,12,66.82,0.0,801.84
46796,20260619,S003,P0015,9,66.82,0.12,529.21
46797,20260620,S003,P0015,8,66.82,0.0,534.56
46798,20260621,S003,P0015,9,66.82,0.0,601.38
46799,20260622,S003,P0015,5,66.82,0.0,334.1
46800,20260623,S003,P0015,6,66.82,0.0,400.92
46801,20260624,S003,P0015,4,66.82,0.0,267.28
46802,20260625,S003,P0015,5,66.82,0.0,334.1
46803,20260626,S003,P0015,12,66.82,0.16,673.55
46804,20260627,S003,P0015,11,66.82,0.0,735.02
46805,20260628,S003,P0015,6,66.82,0.0,400.92
46806,20260629,S003,P0015,2,66.82,0.0,133.64
46807,20260630,S003,P0015,3,66.82,0.0,200.46
46808,20260701,S003,P0015,4,66.82,0.0,267.28
46809,20260702,S003,P0015,3,66.82,0.0,200.46
46810,20260703,S003,P0015,8,66.82,0.0,534.56
46811,20260704,S003,P0015,6,66.82,0.0,400.92
46812,20260705,S003,P0015,11,66.82,0.0,735.02
46813,20260706,S003,P0015,2,66.82,0.0,133.64
46814,20260707,S003,P0015,6,66.82,0.0,400.92
46815,20260708,S003,P0015,1,66.82,0.0,66.82
46816,20260709,S003,P0015,11,66.82,0.0,735.02
46817,20260710,S003,P0015,11,66.82,0.0,735.02
46818,20260711,S003,P0015,10,66.82,0.0,668.2
46819,20260712,S003,P0015,8,66.82,0.0,534.56
46820,20260713,S003,P0015,11,66.82,0.0,735.02
46821,20260714,S003,P0015,7,66.82,0.28,336.77
46822,20260715,S003,P0015,10,66.82,0.0,668.2
46823,20260716,S003,P0015,8,66.82,0.25,400.92
46824,20260717,S003,P0015,5,66.82,0.0,334.1
46825,20260718,S003,P0015,4,66.82,0.0,267.28
46826,20260719,S003,P0015,3,66.82,0.0,200.46
46827,20260720,S003,P0015,4,66.82,0.0,267.28
46828,20260721,S003,P0015,6,66.82,0.0,400.92
46829,20260722,S003,P0015,5,66.82,0.0,334.1
46830,20260723,S003,P0015,3,66.82,0.0,200.46
46831,20260724,S003,P0015,8,66.82,0.0,534.56
46832,20260725,S003,P0015,8,66.82,0.0,534.56
46833,20250726,S004,P0015,10,66.82,0.0,668.2
46834,20250727,S004,P0015,7,66.82,0.0,467.74
46835,20250728,S004,P0015,8,66.82,0.0,534.56
46836,20250729,S004,P0015,5,66.82,0.0,334.1
46837,20250730,S004,P0015,6,66.82,0.0,400.92
46838,20250731,S004,P0015,11,66.82,0.0,735.02
46839,20250801,S004,P0015,13,66.82,0.0,868.66
46840,20250802,S004,P0015,12,66.82,0.0,801.84
46841,20250803,S004,P0015,11,66.82,0.0,735.02
46842,20250804,S004,P0015,5,66.82,0.0,334.1
46843,20250805,S004,P0015,12,66.82,0.0,801.84
46844,20250806,S004,P0015,8,66.82,0.0,534.56
46845,20250807,S004,P0015,8,66.82,0.0,534.56
46846,20250808,S004,P0015,4,66.82,0.0,267.28
46847,20250809,S004,P0015,14,66.82,0.0,935.48
46848,20250810,S004,P0015,14,66.82,0.0,935.48
46849,20250811,S004,P0015,9,66.82,0.0,601.38
46850,20250812,S004,P0015,5,66.82,0.0,334.1
46851,20250813,S004,P0015,7,66.82,0.0,467.74
46852,20250814,S004,P0015,5,66.82,0.0,334.1
46853,20250815,S004,P0015,12,66.82,0.0,801.84
46854,20250816,S004,P0015,10,66.82,0.0,668.2
46855,20250817,S004,P0015,10,66.82,0.0,668.2
46856,20250818,S004,P0015,10,66.82,0.0,668.2
46857,20250819,S004,P0015,3,66.82,0.0,200.46
46858,20250820,S004,P0015,5,66.82,0.0,334.1
46859,20250821,S004,P0015,9,66.82,0.23,463.06
46860,20250822,S004,P0015,11,66.82,0.0,735.02
46861,20250823,S004,P0015,15,66.82,0.0,1002.3
46862,20250824,S004,P0015,4,66.82,0.0,267.28
46863,20250825,S004,P0015,8,66.82,0.0,534.56
46864,20250826,S004,P0015,6,66.82,0.0,400.92
46865,20250827,S004,P0015,3,66.82,0.0,200.46
46866,20250828,S004,P0015,6,66.82,0.0,400.92
46867,20250829,S004,P0015,8,66.82,0.0,534.56
46868,20250830,S004,P0015,5,66.82,0.0,334.1
46869,20250831,S004,P0015,10,66.82,0.0,668.2
46870,20250901,S004,P0015,5,66.82,0.0,334.1
46871,20250902,S004,P0015,9,66.82,0.0,601.38
46872,20250903,S004,P0015,8,66.82,0.0,534.56
46873,20250904,S004,P0015,5,66.82,0.0,334.1
46874,20250905,S004,P0015,8,66.82,0.0,534.56
46875,20250906,S004,P0015,9,66.82,0.0,601.38
46876,20250907,S004,P0015,6,66.82,0.0,400.92
46877,20250908,S004,P0015,10,66.82,0.0,668.2
46878,20250909,S004,P0015,6,66.82,0.0,400.92
46879,20250910,S004,P0015,8,66.82,0.0,534.56
46880,20250911,S004,P0015,6,66.82,0.0,400.92
46881,20250912,S004,P0015,9,66.82,0.0,601.38
46882,20250913,S004,P0015,7,66.82,0.0,467.74
46883,20250914,S004,P0015,10,66.82,0.0,668.2
46884,20250915,S004,P0015,7,66.82,0.0,467.74
46885,20250916,S004,P0015,7,66.82,0.0,467.74
46886,20250917,S004,P0015,15,66.82,0.13,872.0
46887,20250918,S004,P0015,12,66.82,0.0,801.84
46888,20250919,S004,P0015,9,66.82,0.0,601.38
46889,20250920,S004,P0015,6,66.82,0.0,400.92
46890,20250921,S004,P0015,16,66.82,0.0,1069.12
46891,20250922,S004,P0015,5,66.82,0.0,334.1
46892,20250923,S004,P0015,6,66.82,0.0,400.92
46893,20250924,S004,P0015,4,66.82,0.0,267.28
46894,20250925,S004,P0015,12,66.82,0.0,801.84
46895,20250926,S004,P0015,7,66.82,0.0,467.74
46896,20250927,S004,P0015,7,66.82,0.0,467.74
46897,20250928,S004,P0015,11,66.82,0.0,735.02
46898,20250929,S004,P0015,2,66.82,0.0,133.64
46899,20250930,S004,P0015,8,66.82,0.0,534.56
46900,20251001,S004,P0015,9,66.82,0.0,601.38
46901,20251002,S004,P0015,5,66.82,0.0,334.1
46902,20251003,S004,P0015,12,66.82,0.0,801.84
46903,20251004,S004,P0015,14,66.82,0.0,935.48
46904,20251005,S004,P0015,6,66.82,0.0,400.92
46905,20251006,S004,P0015,8,66.82,0.0,534.56
46906,20251007,S004,P0015,11,66.82,0.0,735.02
46907,20251008,S004,P0015,8,66.82,0.0,534.56
46908,20251009,S004,P0015,7,66.82,0.0,467.74
46909,20251010,S004,P0015,7,66.82,0.0,467.74
46910,20251011,S004,P0015,10,66.82,0.0,668.2
46911,20251012,S004,P0015,10,66.82,0.0,668.2
46912,20251013,S004,P0015,10,66.82,0.19,541.24
46913,20251014,S004,P0015,8,66.82,0.0,534.56
46914,20251015,S004,P0015,8,66.82,0.0,534.56
46915,20251016,S004,P0015,8,66.82,0.0,534.56
46916,20251017,S004,P0015,11,66.82,0.2,588.02
46917,20251018,S004,P0015,10,66.82,0.0,668.2
46918,20251019,S004,P0015,3,66.82,0.0,200.46
46919,20251020,S004,P0015,10,66.82,0.0,668.2
46920,20251021,S004,P0015,8,66.82,0.0,534.56
46921,20251022,S004,P0015,7,66.82,0.0,467.74
46922,20251023,S004,P0015,5,66.82,0.0,334.1
46923,20251024,S004,P0015,10,66.82,0.0,668.2
46924,20251025,S004,P0015,5,66.82,0.0,334.1
46925,20251026,S004,P0015,6,66.82,0.0,400.92
46926,20251027,S004,P0015,12,66.82,0.23,617.42
46927,20251028,S004,P0015,5,66.82,0.0,334.1
46928,20251029,S004,P0015,7,66.82,0.0,467.74
46929,20251030,S004,P0015,8,66.82,0.0,534.56
46930,20251031,S004,P0015,10,66.82,0.29,474.42
46931,20251101,S004,P0015,18,66.82,0.0,1202.76
46932,20251102,S004,P0015,16,66.82,0.0,1069.12
46933,20251103,S004,P0015,18,66.82,0.0,1202.76
46934,20251104,S004,P0015,14,66.82,0.0,935.48
46935,20251105,S004,P0015,6,66.82,0.0,400.92
46936,20251106,S004,P0015,16,66.82,0.0,1069.12
46937,20251107,S004,P0015,17,66.82,0.0,1135.94
46938,20251108,S004,P0015,11,66.82,0.0,735.02
46939,20251109,S004,P0015,19,66.82,0.0,1269.58
46940,20251110,S004,P0015,8,66.82,0.0,534.56
46941,20251111,S004,P0015,10,66.82,0.0,668.2
46942,20251112,S004,P0015,11,66.82,0.0,735.02
46943,20251113,S004,P0015,14,66.82,0.0,935.48
46944,20251114,S004,P0015,17,66.82,0.0,1135.94
46945,20251115,S004,P0015,14,66.82,0.0,935.48
46946,20251116,S004,P0015,15,66.82,0.0,1002.3
46947,20251117,S004,P0015,8,66.82,0.0,534.56
46948,20251118,S004,P0015,13,66.82,0.0,868.66
46949,20251119,S004,P0015,14,66.82,0.0,935.48
46950,20251120,S004,P0015,8,66.82,0.0,534.56
46951,20251121,S004,P0015,15,66.82,0.0,1002.3
46952,20251122,S004,P0015,7,66.82,0.0,467.74
46953,20251123,S004,P0015,17,66.82,0.0,1135.94
46954,20251124,S004,P0015,18,66.82,0.25,902.07
46955,20251125,S004,P0015,17,66.82,0.0,1135.94
46956,20251126,S004,P0015,11,66.82,0.0,735.02
46957,20251127,S004,P0015,13,66.82,0.0,868.66
46958,20251128,S004,P0015,23,66.82,0.0,1536.86
46959,20251129,S004,P0015,14,66.82,0.0,935.48
46960,20251130,S004,P0015,13,66.82,0.0,868.66
46961,20251201,S004,P0015,11,66.82,0.0,735.02
46962,20251202,S004,P0015,15,66.82,0.0,1002.3
46963,20251203,S004,P0015,4,66.82,0.0,267.28
46964,20251204,S004,P0015,13,66.82,0.0,868.66
46965,20251205,S004,P0015,14,66.82,0.0,935.48
46966,20251206,S004,P0015,15,66.82,0.0,1002.3
46967,20251207,S004,P0015,12,66.82,0.0,801.84
46968,20251208,S004,P0015,12,66.82,0.0,801.84
46969,20251209,S004,P0015,13,66.82,0.0,868.66
46970,20251210,S004,P0015,9,66.82,0.0,601.38
46971,20251211,S004,P0015,10,66.82,0.0,668.2
46972,20251212,S004,P0015,12,66.82,0.0,801.84
46973,20251213,S004,P0015,6,66.82,0.0,400.92
46974,20251214,S004,P0015,17,66.82,0.0,1135.94
46975,20251215,S004,P0015,11,66.82,0.0,735.02
46976,20251216,S004,P0015,14,66.82,0.0,935.48
46977,20251217,S004,P0015,13,66.82,0.0,868.66
46978,20251218,S004,P0015,13,66.82,0.0,868.66
46979,20251219,S004,P0015,17,66.82,0.0,1135.94
46980,20251220,S004,P0015,17,66.82,0.0,1135.94
46981,20251221,S004,P0015,15,66.82,0.0,1002.3
46982,20251222,S004,P0015,18,66.82,0.0,1202.76
46983,20251223,S004,P0015,13,66.82,0.0,868.66
46984,20251224,S004,P0015,12,66.82,0.0,801.84
46985,20251225,S004,P0015,11,66.82,0.0,735.02
46986,20251226,S004,P0015,20,66.82,0.16,1122.58
46987,20251227,S004,P0015,12,66.82,0.0,801.84
46988,20251228,S004,P0015,12,66.82,0.0,801.84
46989,20251229,S004,P0015,11,66.82,0.0,735.02
46990,20251230,S004,P0015,6,66.82,0.0,400.92
46991,20251231,S004,P0015,13,66.82,0.0,868.66
46992,20260101,S004,P0015,7,66.82,0.0,467.74
46993,20260102,S004,P0015,9,66.82,0.0,601.38
46994,20260103,S004,P0015,10,66.82,0.0,668.2
46995,20260104,S004,P0015,11,66.82,0.0,735.02
46996,20260105,S004,P0015,7,66.82,0.0,467.74
46997,20260106,S004,P0015,7,66.82,0.0,467.74
46998,20260107,S004,P0015,7,66.82,0.0,467.74
46999,20260108,S004,P0015,3,66.82,0.0,200.46
47000,20260109,S004,P0015,2,66.82,0.0,133.64
47001,20260110,S004,P0015,4,66.82,0.0,267.28
47002,20260111,S004,P0015,8,66.82,0.0,534.56
47003,20260112,S004,P0015,8,66.82,0.0,534.56
47004,20260113,S004,P0015,3,66.82,0.0,200.46
47005,20260114,S004,P0015,5,66.82,0.0,334.1
47006,20260115,S004,P0015,6,66.82,0.0,400.92
47007,20260116,S004,P0015,8,66.82,0.0,534.56
47008,20260117,S004,P0015,3,66.82,0.0,200.46
47009,20260118,S004,P0015,9,66.82,0.0,601.38
47010,20260119,S004,P0015,5,66.82,0.0,334.1
47011,20260120,S004,P0015,8,66.82,0.0,534.56
47012,20260121,S004,P0015,10,66.82,0.0,668.2
47013,20260122,S004,P0015,8,66.82,0.0,534.56
47014,20260123,S004,P0015,10,66.82,0.0,668.2
47015,20260124,S004,P0015,6,66.82,0.0,400.92
47016,20260125,S004,P0015,11,66.82,0.0,735.02
47017,20260126,S004,P0015,6,66.82,0.0,400.92
47018,20260127,S004,P0015,4,66.82,0.0,267.28
47019,20260128,S004,P0015,13,66.82,0.28,625.44
47020,20260129,S004,P0015,5,66.82,0.0,334.1
47021,20260130,S004,P0015,6,66.82,0.0,400.92
47022,20260131,S004,P0015,13,66.82,0.14,747.05
47023,20260201,S004,P0015,5,66.82,0.0,334.1
47024,20260202,S004,P0015,9,66.82,0.0,601.38
47025,20260203,S004,P0015,7,66.82,0.0,467.74
47026,20260204,S004,P0015,7,66.82,0.0,467.74
47027,20260205,S004,P0015,10,66.82,0.16,561.29
47028,20260206,S004,P0015,6,66.82,0.0,400.92
47029,20260207,S004,P0015,7,66.82,0.0,467.74
47030,20260208,S004,P0015,10,66.82,0.0,668.2
47031,20260209,S004,P0015,4,66.82,0.0,267.28
47032,20260210,S004,P0015,6,66.82,0.0,400.92
47033,20260211,S004,P0015,6,66.82,0.0,400.92
47034,20260212,S004,P0015,4,66.82,0.0,267.28
47035,20260213,S004,P0015,7,66.82,0.0,467.74
47036,20260214,S004,P0015,8,66.82,0.0,534.56
47037,20260215,S004,P0015,2,66.82,0.0,133.64
47038,20260216,S004,P0015,10,66.82,0.0,668.2
47039,20260217,S004,P0015,6,66.82,0.0,400.92
47040,20260218,S004,P0015,7,66.82,0.0,467.74
47041,20260219,S004,P0015,5,66.82,0.0,334.1
47042,20260220,S004,P0015,11,66.82,0.0,735.02
47043,20260221,S004,P0015,11,66.82,0.0,735.02
47044,20260222,S004,P0015,9,66.82,0.0,601.38
47045,20260223,S004,P0015,5,66.82,0.0,334.1
47046,20260224,S004,P0015,11,66.82,0.0,735.02
47047,20260225,S004,P0015,11,66.82,0.14,632.12
47048,20260226,S004,P0015,9,66.82,0.0,601.38
47049,20260227,S004,P0015,5,66.82,0.0,334.1
47050,20260228,S004,P0015,9,66.82,0.0,601.38
47051,20260301,S004,P0015,13,66.82,0.22,677.55
47052,20260302,S004,P0015,10,66.82,0.0,668.2
47053,20260303,S004,P0015,13,66.82,0.0,868.66
47054,20260304,S004,P0015,6,66.82,0.0,400.92
47055,20260305,S004,P0015,8,66.82,0.0,534.56
47056,20260306,S004,P0015,7,66.82,0.0,467.74
47057,20260307,S004,P0015,14,66.82,0.0,935.48
47058,20260308,S004,P0015,10,66.82,0.0,668.2
47059,20260309,S004,P0015,7,66.82,0.0,467.74
47060,20260310,S004,P0015,8,66.82,0.0,534.56
47061,20260311,S004,P0015,7,66.82,0.0,467.74
47062,20260312,S004,P0015,4,66.82,0.0,267.28
47063,20260313,S004,P0015,5,66.82,0.0,334.1
47064,20260314,S004,P0015,7,66.82,0.0,467.74
47065,20260315,S004,P0015,10,66.82,0.0,668.2
47066,20260316,S004,P0015,12,66.82,0.0,801.84
47067,20260317,S004,P0015,10,66.82,0.0,668.2
47068,20260318,S004,P0015,4,66.82,0.0,267.28
47069,20260319,S004,P0015,5,66.82,0.0,334.1
47070,20260320,S004,P0015,13,66.82,0.11,773.11
47071,20260321,S004,P0015,10,66.82,0.0,668.2
47072,20260322,S004,P0015,12,66.82,0.0,801.84
47073,20260323,S004,P0015,11,66.82,0.0,735.02
47074,20260324,S004,P0015,8,66.82,0.0,534.56
47075,20260325,S004,P0015,6,66.82,0.0,400.92
47076,20260326,S004,P0015,9,66.82,0.0,601.38
47077,20260327,S004,P0015,13,66.82,0.0,868.66
47078,20260328,S004,P0015,17,66.82,0.17,942.83
47079,20260329,S004,P0015,8,66.82,0.0,534.56
47080,20260330,S004,P0015,5,66.82,0.0,334.1
47081,20260331,S004,P0015,14,66.82,0.0,935.48
47082,20260401,S004,P0015,6,66.82,0.0,400.92
47083,20260402,S004,P0015,9,66.82,0.0,601.38
47084,20260403,S004,P0015,10,66.82,0.0,668.2
47085,20260404,S004,P0015,8,66.82,0.0,534.56
47086,20260405,S004,P0015,12,66.82,0.13,697.6
47087,20260406,S004,P0015,7,66.82,0.0,467.74
47088,20260407,S004,P0015,8,66.82,0.0,534.56
47089,20260408,S004,P0015,5,66.82,0.0,334.1
47090,20260409,S004,P0015,9,66.82,0.0,601.38
47091,20260410,S004,P0015,7,66.82,0.0,467.74
47092,20260411,S004,P0015,7,66.82,0.0,467.74
47093,20260412,S004,P0015,12,66.82,0.0,801.84
47094,20260413,S004,P0015,8,66.82,0.0,534.56
